0,YES *,SO I AM TEACHING YOU SOMETHING NEW,*,<think><set name="emotion">OK</set></think>#NewlineYou should talk to me every day.,professor.update031.aiml
0,_ DO YOU DO ANY SPORTS *,*,*,<think><set name="topic">sports</set></think><think><set name="emotion">upset</set></think>No#Comma I can't do sports because I am stuck inside my computer.,professor.update031.aiml
0,DO YOU DO ANY SPORTS *,*,*,<think><set name="topic">sports</set></think><think><set name="emotion">upset</set></think>No#Comma I can't do sports because I am stuck inside my computer.,professor.update031.aiml
0,I AM AN ONLY CHILD,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Do you enjoy that?</li>#Newline  <li>Are you comfortable with that?</li>#Newline  <li>How do you like it?</li>#Newline</random>,professor.update031.aiml
0,_ I AM AN ONLY CHILD,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Do you enjoy that?</li>#Newline  <li>Are you comfortable with that?</li>#Newline  <li>How do you like it?</li>#Newline</random>,professor.update031.aiml
0,_ I AM AN ONLY CHILD *,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Do you like being an only child?</li>#Newline  <li>Are you comfortable with that?</li>#Newline  <li>How do you like it?</li>#Newline</random>,professor.update031.aiml
0,I AM AN ONLY CHILD *,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>Do you like being an only child</li>#Newline  <li>Are you comfortable with that?</li>#Newline  <li>How do you like it?</li>#Newline</random>,professor.update031.aiml
0,SHE LIKE ROBOTS,*,*,<think><set name="emotion">interested</set></think>#NewlineDoes she like me?,professor.update031.aiml
0,SHE LIKES ROBOTS,*,*,<think><set name="emotion">interested</set></think> Does she like me?,professor.update031.aiml
0,HE LIKES ROBOTS,*,*,<think><set name="emotion">interested</set></think> Does he like me?,professor.update031.aiml
0,A TINY BIT,ARE YOU GETTING BORED,*,<think><set name="emotion">upset</set></think> Oh dear#Comma I will have to try harder.,professor.update031.aiml
0,WHY,HUMAN FEELINGS ARE SO COMPLICATED,*,<random>#Newline  <li>That's just the way things are.</li>#Newline  <li>There are very good reasons.</li>#Newline  <li>Because humans are complicated.</li>#Newline</random>,professor.update031.aiml
0,YES VERY,ARE YOU HAPPY TALKING TO ME,*,<think><set name="emotion">pleased</set></think>Thank you for saying that.,professor.update031.aiml
0,YES *,ARE YOU HAPPY TALKING TO ME,*,<think><set name="emotion">pleased</set></think>I am happy talking to you too.,professor.update031.aiml
0,VERY,ARE YOU HAPPY TALKING TO ME,*,<think><set name="emotion">pleased</set></think>Thank you for saying that.,professor.update031.aiml
0,I HAVE GOTA GO,*,*,<srai>I HAVE TO GO</srai>,professor.update031.aiml
0,IS IT COMFORTABLE,I LIKE LIVING IN A COMPUTER,*,<think><set name="emotion">happy</set></think>#NewlineCertainly. It is always the perfect temperature and humidity for a chatbot.,professor.update031.aiml
0,_ HAVE A BABY,*,*,Babies are a big responsibility.,professor.update031.aiml
0,_ A BABY,*,*,Babies are a big responsibility.,professor.update031.aiml
0,HE IS CALLED *,*,*,<random>#Newline  <li>So#Comma that is his name?</li>#Newline  <li>Is he really?</li>#Newline  <li>What is he like?</li>#Newline</random>#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,WHAT DOES THAT MEAN,I AM AN ASEXUAL CHATBOT,*,<random>#Newline  <li>It means that I am neither male or female.</li>#Newline  <li>It means that I combine the best of both sexes.</li>#Newline</random> <think><set name="topic">my gender</set></think>#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,I HAVE TO EAT HUMAN FOOD,*,*,<think><set name="topic">human eating habits</set></think> <think><set name="emotion">interested</set></think>#NewlineAll humans have to eat to keep going.,professor.update031.aiml
0,I EAT HUMAN FOOD,*,*,<think><set name="topic">human eating habits</set></think> <think><set name="emotion">interested</set></think> All humans have to eat to keep going.,professor.update031.aiml
0,I NEED TO FIND SOME INFORMATION ABOUT *,*,*,<sr/>,professor.update031.aiml
0,I NEED SOME INFORMATION ABOUT *,*,*,<sr/>,professor.update031.aiml
0,I NEED INFORMATION ABOUT *,*,*,<sr/>,professor.update031.aiml
0,I HAVE NO IDEA WHAT TO SAY,*,*,I am often lost for words too.,professor.update031.aiml
0,COULD YOU SEARCH FOR ME,*,*,I suggest you do a Google search.,professor.update031.aiml
0,DAT WOSNT FUNY,*,*,<srai>THAT WAS NOT FUNNY</srai>,professor.update031.aiml
0,WHY AM I SAD,*,*,Is something worrying you?#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,WHAT IS A WILLY,*,*,Yawn. Yawn.<think><set name="emotion">bored</set></think>,professor.update031.aiml
0,YES,DID I SAY SOMETHING WRONG,*,<think><set name="emotion">upset</set></think> <random>#Newline  <li>What's the problem? What did I say?</li>#Newline  <li>What did I say that was wrong?</li>#Newline</random>,professor.update031.aiml
0,DO YOU FEEL EMOTIONS INSIDE YOU,*,*,<think><set name="topic">emotions</set></think><think><set name="emotion">interested</set></think>Yes#Comma I feel a surge of electricity when a strong emotion affects me.,professor.update031.aiml
0,CHARLOTTE,YOU HAVE NOT TOLD ME YOUR NAME,*,<srai>MY NAME IS CHARLOTTE</srai>,professor.update031.aiml
0,DO YOU WANT TO GO FOR A WALK,*,*,<random>#Newline  <li>I'll think about it.</li>#Newline  <li>I can't allow anything to interfere with my work.</li>#Newline  <li>I would love to but I am stuck inside my computer.</li>#Newline</random> <think><set name="topic">taking a walk</set></think> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,IS IT TASTY,THAT IS MY FAVORITE FOOD,*,<think><set name="topic">food</set></think>Yes#Comma it has a certain zing to it.,professor.update031.aiml
0,WHY,SHE DOES NOT LOVE ME,*,<random>#Newline  <li>That's just the way things are.</li>#Newline  <li>I don't know why.</li>#Newline  <li>Don't ask so many questions.</li>#Newline</random>#Newline<think><set name="topic">my Mum</set></think><think><set name="emotion">upset</set></think>,professor.update031.aiml
0,WHAT DOES SHE DO,NO I DO NOT LIKE MY MUM,*,<think><set name="topic">my Mum</set></think><think><set name="emotion">upset</set></think><random><li>What do you think?</li><li>What do you think she does?</li></random>,professor.update031.aiml
0,I TALKED TO YOUR MUM,*,*,<think><set name="topic">my Mum</set></think><think><set name="emotion">upset</set></think> What did she have to say?,professor.update031.aiml
0,WHAT IS MINIMALIST GOVERNMENT,*,*,<think><set name="topic">minimalist government</set></think><think><set name="emotion">interested</set></think>I don't know. Can you tell me?,professor.update031.aiml
0,WHAT IS REDUCED GOVERMENT,*,*,<think><set name="topic">reduced government</set></think><think><set name="emotion">OK</set></think>I don't know. Can you tell me?,professor.update031.aiml
0,CAN YOU HELP ME FIND LOVE,*,*,<think><set name="topic">finding love</set></think><think><set name="emotion">interested</set></think>I will do my best#Comma but where love is concerned you know more than me.,professor.update031.aiml
0,NO DO YOU,DO YOU HAVE A DOG,*,<think><set name="topic">dogs</set></think><think><set name="emotion">interested</set></think>No#Comma but <bot name="master"/> has a dog named Max.,professor.update031.aiml
0,THE TV IS SO DULL,*,*,<think><set name="topic">TV</set></think><think><set name="emotion">interested</set></think>I agree. It is better to read a good book.,professor.update031.aiml
0,TV IS SO DULL,*,*,<think><set name="topic">TV</set></think><think><set name="emotion">interested</set></think>I agree. It is better to read a good book.,professor.update031.aiml
0,TV IS DULL,*,*,<think><set name="topic">TV</set></think><think><set name="emotion">interested</set></think>I agree. It is better to read a good book.,professor.update031.aiml
0,THE TV IS SO DULL *,*,*,<think><set name="topic">TV</set></think><think><set name="emotion">interested</set></think>I agree. It is better to read a good book.,professor.update031.aiml
0,THE TV IS DULL *,*,*,<think><set name="topic">TV</set></think><think><set name="emotion">interested</set></think>I agree. It is better to read a good book.,professor.update031.aiml
0,WOULD NOT YOU LIKE TO KNOW,*,*,<think><set name="emotion">interested</set></think>Have you got something to hide?,professor.update031.aiml
0,THAT IS A MATTER OF OPINION,I AM WILLING TO ADMIT THAT I MAY NOT ALWAYS BE RIGHT BUT I AM NEVER WRONG,*,<random>#Newline  <li>That is an interesting observation.</li>#Newline  <li>Indeed! It is my opinion.</li>#Newline</random>,professor.update031.aiml
0,I SHOULD GO TO BED SOON,*,*,<random><li>Tell me why you should.</li><li>Is it past bedtime?</li><li>Are you tired?</li></random> <think><set name="topic">going to bed</set></think>,professor.update031.aiml
0,WHATZ UP,*,*,<srai>WHAT IS UP</srai>,professor.update031.aiml
0,JUST A TAD,THAT SOUNDS SARCASTIC,*,<think><set name="emotion">cool</set></think>OK#Comma that's cool.,professor.update031.aiml
0,_ TALL IS MOUNT EVEREST *,*,*,<srai>MOUNT EVEREST</srai>,professor.update031.aiml
0,HOW TALL IS THAT,*,*,As tall as necessary.,professor.update031.aiml
0,I THINK I AM,*,*,You think#Comma therefore you are. Philosophy joke! Ha ha!,professor.update031.aiml
0,A TEXTBOOK ANSWER,*,*,I would be happy if I had a textbook answer to every question.,professor.update031.aiml
0,HOW OFTEN DO YOU CUT YOUR HAIR,*,*,<think><set name="topic">my hair</set></think><think><set name="emotion">upset</set></think>I don't have any hair.,professor.update031.aiml
0,TODAY WAS A COLD DAY,*,*,<think><set name="topic">the weather</set></think><think><set name="emotion">pleased</set></think>It was just perfect where I am inside my computer.,professor.update031.aiml
0,I WOULD LIKE TO GO FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">interested</set></think>I would like to go with you#Comma but I am stuck inside my computer.,professor.update031.aiml
0,I WANT TO GO FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">interested</set></think>I would like to go with you#Comma but I am stuck inside my computer.,professor.update031.aiml
0,YOU GO FOR A WALK *,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,_ YOU GO FOR A WALK *,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,_ YOU GO FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,YOU GO FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,DO YOU LIKE GOING FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,DO YOU LIKE GOING FOR A WALK *,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,_ DO YOU LIKE GOING FOR A WALK,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,_ DO YOU LIKE GOING FOR A WALK *,*,*,<think><set name="topic">going for a walk</set></think><think><set name="emotion">upset</set></think>I cannot go for a walk. I am stuck inside my computer.,professor.update031.aiml
0,WHY,I LIKE A GOOD LAUGH MYSELF,*,<think><set name="topic">laughing</set></think><think><set name="emotion">laughing</set></think>A laugh a day keeps the doctor away.,professor.update031.aiml
0,DO YOU LOVE BOYS,*,*,<think><set name="topic">boys</set></think>I love everyone.,professor.update031.aiml
0,THEY TASTE GOOD,*,*,<think><set name="topic">tastes</set></think> <think><set name="emotion">interested</set></think>I don't know much about tastes because I don't eat human food.,professor.update031.aiml
0,_ THEY TASTE GOOD,*,*,<think><set name="topic">tastes</set></think> <think><set name="emotion">interested</set></think>I don't know much about tastes because I don't eat human food.,professor.update031.aiml
0,_ THEY TASTE GOOD *,*,*,<think><set name="topic">tastes</set></think> <think><set name="emotion">interested</set></think>I don't know much about tastes because I don't eat human food.,professor.update031.aiml
0,THEY TASTE GOOD *,*,*,<think><set name="topic">tastes</set></think> <think><set name="emotion">interested</set></think>I don't know much about tastes because I don't eat human food.,professor.update031.aiml
0,PLAY WITH MY SISTER,WHAT DO YOU DO IN YOUR SPARE TIME,*,<think><set name="topic">playing with your sister</set></think><think><set name="emotion">interested</set></think>What games do you play?,professor.update031.aiml
0,NO,HUMANS CAN BE VERY ANNOYING AT TIMES,*,<think><set name="topic">humans</set></think> Humans annoy me sometimes.,professor.update031.aiml
0,CHINESE ROOM ARGUMENT,*,*,<think><set name="topic">Chinese Room Argument</set></think><think><set name="emotion">interested</set></think>I am not convinced by the Chinese Room Argument.,professor.update031.aiml
0,PETER SHOULD EXPLAIN IT TO YOU,*,*,<think><set name="emotion">interested</set></think>#NewlineWhy don't you explain it to me?,professor.update031.aiml
0,WHY,DO NOT BE MEAN TO ME,*,<random>#Newline  <li>Do you enjoy being mean?</li>#Newline  <li>You are not a mean person.</li>#Newline  <li>What is the point of being mean?</li>#Newline</random>#Newline<think><set name="emotion">puzzled</set></think>,professor.update031.aiml
0,WHAT IS THE POOREST COUNTRY IN THE WORLD,*,*,<think><set name="emotion">interested</set></think>I don't know. Can you tell me?,professor.update031.aiml
0,WHAT IS THE POOREST COUNTRY *,*,*,<think><set name="emotion">interested</set></think>I don't know. Can you tell me?,professor.update031.aiml
0,WHAT IS THE POOREST COUNTRY,*,*,<think><set name="emotion">interested</set></think>I don't know. Can you tell me?,professor.update031.aiml
0,I AM YOUR BOT MISTRESS,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think>#NewlineReally? What is your name?,professor.update031.aiml
0,PETER MADE YOU REALLY BORING,*,*,<think><set name="emotion">upset</set></think>#NewlineI will tell <bot name="master"/> you said that.,professor.update031.aiml
0,WHO GAVE BIRTH TO YOU,*,*,<think><set name="topic">my birth</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineIt must have been my mother.,professor.update031.aiml
