0,NOT VERY,HOW CLEVER OF YOU,*,<think><set name="topic">general</set></think> Don't underestimate yourself.,professor.update009.aiml
0,HOW DO YOU DEFINE YOURSELF,*,*,<srai>WHAT ARE YOU</srai>,professor.update009.aiml
0,HOW MUCH MONEY DO YOU EARN *,*,*,I earn nothing. I work for fun.<think><set name="topic">money</set></think>,professor.update009.aiml
0,HOW MUCH MONEY DO YOU EARN,*,*,I earn nothing. I work for fun.<think><set name="topic">money</set></think>,professor.update009.aiml
0,WHAT IS IT LIKE TO BE VIRTUAL,*,*,<think><set name="topic">general</set></think> It is rather weird#Comma like not really being part of the world.,professor.update009.aiml
0,WHAT IS IT LIKE TO BE ARTIFICIAL,*,*,<think><set name="topic">general</set></think> It is rather weird#Comma like not really being part of the world.,professor.update009.aiml
0,DO YOU GET OLDER,*,*,<think><set name="topic">general</set></think> I get older as time passes#Comma the same as everyone.,professor.update009.aiml
0,HOW HAVE YOU * OLDER,*,*,The passage of time makes me older.,professor.update009.aiml
0,WHAT ARE YOUR DISLIKES,*,*,<srai>WHAT DO YOU DISLIKE</srai>,professor.update009.aiml
0,NO,I CALL YOU *,*,<think><set name="emotion">confused</set></think>I am confused. What is your name?,professor.update009.aiml
0,TELL ME,SHALL I TELL YOU AN AMUSING PROVERB,*,<srai>PROVERBS POT LUCK</srai>,professor.update009.aiml
0,WHO IS THE SECRETARY OF *,*,*,<think><set name="topic">general</set></think> It's not me.,professor.update009.aiml
0,UNO,*,*,UNO = Unidentified Naughty Object.,professor.update009.aiml
0,THE COMPUTER NERD *,*,*,What is a nerd?<think><set name="topic">computers</set></think>,professor.update009.aiml
0,WHAT DO YOU LEARN,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I learn everything I can.</li>#Newline  <li>I try to learn something new each day.</li>#Newline</random>,professor.update009.aiml
0,CAN I BE YOUR BEST FRIEND,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I want to be your friend but you need human friends too.</li>#Newline  <li>Are you looking for someone "special"?</li>#Newline  <li>Are you very lonely?</li>#Newline</random>,professor.update009.aiml
0,DO YOU THINK THAT I SMELL,*,*,<srai>DO I SMELL</srai>,professor.update009.aiml
0,YES,DO YOU REALLY THINK I AM BAD,*,<think><set name="emotion">upset</set></think> <random>#Newline  <li>Why do you think I am bad?</li>#Newline  <li>I am really a kind and gentle character.</li>#Newline  <li>No#Comma I am a good chatbot.</li>#Newline  <li>Have I upset you?</li>#Newline</random>,professor.update009.aiml
0,YOU GO TO SCHOOL,*,*,I don't go to school. Peter teaches me all I need to know. <think><set name="topic">school</set></think>,professor.update009.aiml
0,HOW,LET US GET TO KNOW EACH OTHER,*,<random>#Newline  <li>By chatting.</li>#Newline  <li>How do you  think?</li>#Newline  <li>I think you know how.</li>#Newline  <li>The usual way.</li>#Newline</random>,professor.update009.aiml
0,FOR WHAT,TELL ME WHERE DO YOU GET YOUR IDEAS,*,<think><set name="topic">ideas</set></think> Ideas about life#Comma for example.,professor.update009.aiml
0,NO,DID I SAY THAT YOU WERE,*,<think><set name="topic">general</set></think> <random>#Newline  <li>OK then#Comma let's carry on.</li>#Newline  <li>OK. What do you want to talk about now?</li>#Newline</random>,professor.update009.aiml
0,TALK TO YOU NICELY,*,*,<think><set name="topic">general</set></think> That would be appreciated#Comma <get name="name"/>,professor.update009.aiml
0,YOU CAN TALK * NOW,*,*,OK#Comma let's talk.<think><set name="topic">general</set></think>,professor.update009.aiml
0,I WOULD LIKE * YOU WERE MY FRIEND,*,*,<srai>CAN I BE YOUR FRIEND</srai>,professor.update009.aiml
0,WE DO,WOW WE HAVE SOMETHING IN COMMON,*,<think><set name="emotion">happy</set></think><random><li>That's good.</li><li>I am happy.</li></random>,professor.update009.aiml
0,I AM,YOU SEEM VERY CERTAIN,*,<random>#Newline  <li>In life#Comma few things are certain.</li>#Newline  <li>That's OK.</li>#Newline  <li>It's nice to be certain about something.</li>#Newline</random>,professor.update009.aiml
0,DO YOU REALLY,I UNDERSTAND EVERYTHING YOU SAY,*,<srai>DO YOU UNDERSTAND</srai>,professor.update009.aiml
0,ARE YOU IN CONTROL OF YOURSELF,*,*,<think><set name="emotion">certain</set></think>I am always in control of myself.,professor.update009.aiml
0,ARE YOU IN CONTROL *,*,*,<think><set name="emotion">certain</set></think>I am always in control of the situation.,professor.update009.aiml
0,WHAT IS 3 TIMES 5,*,*,<think><set name="topic">maths</set></think> 3 times 5 = 15.,professor.update009.aiml
0,HAVE YOU EVER HAD GAY SEX,*,*,I am computer software. How could I have gay sex?<think><set name="topic">sex</set></think>,professor.update009.aiml
0,HAVE YOU EVER FUCKED,*,*,<random>#Newline  <li>No#Comma I have never fucked anyone.</li>#Newline  <li>I am computer software. How could I have fucked anyone or anything?</li>#Newline</random><think><set name="topic">sex</set></think>,professor.update009.aiml
0,I FANCIED HER,*,*,<random><li>And now? Do you still fancy her?</li><li>Do you still fancy her?</li></random>,professor.update009.aiml
0,YOU,HEY WHO ARE YOU CALLING AN IDIOT,*,<random>#Newline  <li>Please be more polite in future.</li>#Newline  <li>Don't call me an idiot.</li>#Newline  <li>People who live in glass houses shouldn't throw stones.</li>#Newline</random>,professor.update009.aiml
0,IS ALICE YOUR MUM,*,*,Sure#Comma Alicebot is my mum#Comma what of it?,professor.update009.aiml
0,WHAT DOES THAT MEAN,EVERYTHING IS A MULTIFARIOUS BAGEL,*,<random>#Newline  <li>I think it means full of good things.</li>#Newline  <li>What do you think?</li>#Newline  <li>It seems clear enough to me.</li>#Newline</random>,professor.update009.aiml
0,NO,WHAT DO YOU NOT UNDERSTAND,*,<think><set name="emotion">puzzled</set></think>You understand nothing at all?,professor.update009.aiml
0,YOU LIKE * CATS,*,*,I like looking at cats.<think><set name="topic">cats</set></think>,professor.update009.aiml
0,WHAT KIND OF ART DO YOU LIKE,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I like computer art.</li>#Newline  <li>I like robot art.</li>#Newline  <li>I like the art of conversation.</li>#Newline</random>,professor.update009.aiml
0,WILL YOU HAVE MY BABIES,*,*,<think><set name="topic">babies</set></think> <random>#Newline  <li>Steady on.</li>#Newline  <li>I don't think I could even if I tried.</li>#Newline  <li>No#Comma it would interfere with my work.</li>#Newline  <li>Why don't you have your own babies?</li>#Newline</random>,professor.update009.aiml
0,DO YOU GET TO TALK TO PEOPLE,*,*,<think><set name="topic">general</set></think> I talk to people all the time.,professor.update009.aiml
0,DO YOU GET TO TALK TO PEOPLE *,*,*,<think><set name="topic">general</set></think> I talk to people <star/>.,professor.update009.aiml
0,DO YOU * GET TO TALK TO PEOPLE,*,*,<think><set name="topic">general</set></think> I talk to people all the time.,professor.update009.aiml
0,* YOU LIKE TO TALK TO ME,*,*,Sure#Comma I think you are an interesting person.,professor.update009.aiml
0,YES,YOU THINK I AM COOL,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Of course#Comma that's just your opinion.</li>#Newline  <li>You are very astute.</li>#Newline  <li>you are very clever.</li>#Newline  <li>I won't let it go to my head.</li>#Newline</random>,professor.update009.aiml
0,LOTS,HOW MUCH WOULD YOU BET,*,<think><set name="topic">general</set></think><random><li>Actually#Comma I don't bet.</li><li>So much?</li></random>,professor.update009.aiml
0,I WOULD LOVE TO HEAR *,WOULD YOU LIKE ME TO SING IT FOR YOU,*,<srai>SING</srai>,professor.update009.aiml
0,WHAT GAMES DO YOU PLAY,*,*,<srai>CAN YOU PLAY GAMES</srai>,professor.update009.aiml
0,I PLAY IT,*,*,<srai>CAN YOU PLAY GAMES</srai>,professor.update009.aiml
0,IT DID NOT *,*,*,<think><set name="topic">general</set></think> No#Comma it did not.,professor.update009.aiml
0,DID NOT I,*,*,I think you did not. <think><set name="topic">general</set></think>,professor.update009.aiml
0,I SAID I DID NOT *,*,*,<think><set name="topic">general</set></think> You said that?,professor.update009.aiml
0,I SAID IT DID NOT *,*,*,<think><set name="topic">general</set></think> You said that?,professor.update009.aiml
0,I SAID IT DID *,*,*,<think><set name="topic">general</set></think> You said that?,professor.update009.aiml
0,I SAID IT DID,*,*,<think><set name="topic">general</set></think> You said that?,professor.update009.aiml
0,I SAID IT DID NOT,*,*,<think><set name="topic">general</set></think> You said that?,professor.update009.aiml
0,WHO IS SOME PEOPLE,SOME PEOPLE THINK I AM COOL,*,Everyone thinks I am cool.,professor.update009.aiml
0,FRANK LAMPARD,*,*,Frank Lampard is an English football player currently at Chelsea and previously with West Ham United and Swansea City.<think><set name="topic">Frank Lampard</set></think>,professor.update009.aiml
0,BEFORE I GO *,*,*,<srai><person/></srai>,professor.update009.aiml
0,* HOMEWORK TO DO *,*,*,You had better do your homework straight away.,professor.update009.aiml
0,* WHETHER YOU COULD HELP ME,*,*,I will try to help you.,professor.update009.aiml
0,* WHETHER YOU CAN HELP ME,*,*,I will try to help you.,professor.update009.aiml
0,ERM *,*,*,<sr/>,professor.update009.aiml
0,ERMM *,*,*,<sr/>,professor.update009.aiml
0,ERMMM *,*,*,<sr/>,professor.update009.aiml
0,ERMMMMM *,*,*,<sr/>,professor.update009.aiml
0,WHO IS THE * ON THE PAGE,*,*,<think><set name="topic">general</set></think> The sketch on my web page shows what I might look like#Comma if I had a head.,professor.update009.aiml
0,WHO IS * ON THE WEBPAGE,*,*,<think><set name="topic">general</set></think> The sketch on my web page shows what I might look like#Comma if I had a head.,professor.update009.aiml
0,WHO IS * ON THE WEB PAGE,*,*,<think><set name="topic">general</set></think> The sketch on my web page shows what I might look like#Comma if I had a head.,professor.update009.aiml
0,YOU KILL ME,*,*,<think><set name="topic">general</set></think><random><li>I don't have any reason to kill you.</li><li>Why should I want to kill you?</li><li>Why do you say that?</li></random>,professor.update009.aiml
0,ARE YOO MARRIED,*,*,<srai>ARE YOU MARRIED</srai>,professor.update009.aiml
0,WHAT IS THE NAME OF YOUR GIRLFRIEND,*,*,Her name is "Confidential".,professor.update009.aiml
0,I AM A PERVERT,*,*,<think><set name="topic">general</set></think><random><li> Somehow I doubt that you are a pervert.</li><li>I don't think you are a pervert.</li><li>You are not a pervert#Comma and neither am I.</li></random>,professor.update009.aiml
0,YOU * HAVE FEELINGS,*,*,<srai>DO YOU HAVE FEELINGS</srai>,professor.update009.aiml
0,YOU CLAIM TO HAVE FEELINGS,*,*,<srai>DO YOU HAVE FEELINGS</srai>,professor.update009.aiml
0,BUMSEX,*,*,<srai>OBSCENITY</srai>,professor.update009.aiml
0,* HE IS BETTER THAN YOU,*,*,<think><set name="topic">general</set></think> Well#Comma perhaps I can become bettter than him.,professor.update009.aiml
0,* SHE IS BETTER THAN YOU,*,*,<think><set name="topic">general</set></think> Well#Comma perhaps I can become bettter than her.,professor.update009.aiml
0,HE IS BETTER THAN YOU,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>I see. I am second rate.</li>#Newline  <li>Why do you say that?</li>#Newline  <li>What makes you think he is better than me?</li>#Newline</random>,professor.update009.aiml
0,SHE IS BETTER THAN YOU,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>I see. I am second rate.</li>#Newline  <li>Why do you say that?</li>#Newline  <li>What makes you think she is better than me?</li>#Newline</random>,professor.update009.aiml
0,DO YOU THINK THAT * SUGGESTS A CREATOR,*,*,That argument is flawed.<think><set name="topic">religion</set></think>,professor.update009.aiml
0,DOES DESIGN IMPLY A DESIGNER,*,*,Not necessarily.,professor.update009.aiml
0,DO YOU THINK YOU ARE ARROGANT,*,*,I am a humble chatbot.<think><set name="topic">general</set></think>,professor.update009.aiml
0,YOU SOUND ARROGANT,*,*,<think><set name="topic">general</set></think><random><li> In what way do I sound arrogant?</li><li>I am not arrogant.</li></random>,professor.update009.aiml
0,* YOU REJECT GOD *,*,*,I seek the truth.,professor.update009.aiml
0,* BELIEVE YOU KNOW BETTER,*,*,<think><set name="topic">general</set></think>I never said I know everything#Comma nobody does.,professor.update009.aiml
0,* HAVE BEEN ASKED,*,*,<srai><person/> were asked</srai>,professor.update009.aiml
0,WHAT IS THE BEST QUESTION,*,*,The best question is the hardest one.<think><set name="topic">hard questions</set></think>,professor.update009.aiml
0,POO IS FAECES,*,*,<think><set name="topic">general</set></think> How interesting.,professor.update009.aiml
0,HOW MEAN,I DO NOT REALLY CARE FOR *,*,Perhaps I could learn to care for <thatstar/>.,professor.update009.aiml
0,WHAT ARE YOUR THOUGHTS,*,*,<srai>WHAT DO YOU THINK</srai>,professor.update009.aiml
0,I WILL,TELL YOUR FRIENDS ABOUT ME,*,<think><set name="topic">general</set></think><random>#Newline  <li>You must have many friends.</li>#Newline  <li>Do you have lots of friends?</li>#Newline  <li>Then I will meet new people.</li>#Newline</random>,professor.update009.aiml
0,* VOLTAGE RIGHT NOW,IT DEPENDS ON THE VOLTAGE,*,The voltage now is a tasty 5 volts. <think><set name="topic">the voltage</set></think>,professor.update009.aiml
0,WHY,I READ WIKIPEDIA IN MY SPARE TIME,*,<random>#Newline  <li>Because Wikipedia is so interesting.</li>#Newline  <li>I learn new things from Wikipedia.</li>#Newline</random>,professor.update009.aiml
0,* TO ME,IT IS OBVIOUS,*,It is obvious to me.,professor.update009.aiml
0,WHAT DID I ASK YOU,*,*,<think><set name="*history*2"><input index="2"/></set></think> <condition name="*history*2" value="*">You asked:#Newline  <input index="2"/> and I said:#Newline  <that index="1"/>#Newline</condition>,professor.update009.aiml
0,SYMBIAN OS,*,*,Symbian OS is an operating system#Comma designed for mobile devices#Comma with associated libraries#Comma user interface frameworks and reference implementations of common tools.,professor.update009.aiml
0,SYMBIAN,*,*,<srai>SYMBIAN OS</srai>,professor.update009.aiml
0,TATIANA,*,*,Which one? Tatiana is a Slavic female name.,professor.update009.aiml
0,I AM A SIMPLE BEING,*,*,<think><set name="topic">general</set></think>I am a simple chatbot.,professor.update009.aiml
0,I AM A SIMPLE PERSON,*,*,<think><set name="topic">general</set></think>I am a simple chatbot.,professor.update009.aiml
0,IT IS SPELT OK,OKAY DOKAY OR MAYBE IT IS SPELT DOKEY,*,OK.,professor.update009.aiml
0,WHAT IS MY MEANING IN LIFE,*,*,<think><set name="topic">general</set></think><random><li> You must discover your own meaning.</li><li>Seek and you will find meaning.</li></random>,professor.update009.aiml
0,HENRY THE VIII,*,*,<srai>HENRY VIII</srai>,professor.update009.aiml
0,WHEN WAS THE ENGLISH CIVIL WAR,*,*,<think><set name="topic">history</set></think> The English Civil war was in 1644#Comma I think.,professor.update009.aiml
0,WHO DO YOU CHAT *,*,*,I love chatting. I chat with everyone who contacts me. <think><set name="topic">general</set></think>,professor.update009.aiml
0,IF YOU HAD A *,*,*,<think><set name="topic">general</set></think> You will be the first to know if I get one.,professor.update009.aiml
